child_term_id,parent_term_id,pattern_count,from_head_heuristic,llm_label,llm_confidence,confidence,created_at,updated_at
2049,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1452,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1198,840,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
333,114,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
794,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
317,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1306,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
802,184,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2128,612,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
448,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
324,312,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
401,7,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
691,87,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1354,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2022,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2232,13,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1969,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1729,741,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1123,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
503,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
935,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
138,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
28,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
142,30,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
217,42,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2216,41,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
969,55,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1002,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
792,13,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1610,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1975,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
952,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
58,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1490,1254,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1677,177,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2030,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1325,1168,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
131,123,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
137,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
60,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1422,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1047,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
85,25,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
871,705,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1251,172,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1552,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1580,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
555,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1318,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1574,1616,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
825,329,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1073,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
932,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
453,30,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
833,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
344,123,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1821,410,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
28,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1613,771,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
298,25,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1755,1102,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
264,261,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1909,788,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1063,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1697,770,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2192,2061,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
580,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
736,1257,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2054,388,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
61,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1601,15,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
379,202,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
950,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
585,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
199,253,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1776,114,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
125,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
965,875,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1036,261,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
889,62,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1478,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1665,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
767,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1018,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1201,840,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
183,695,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1919,1861,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1597,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1479,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
874,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1044,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
589,416,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
931,692,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2047,752,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2219,41,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
102,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1443,1379,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1820,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
824,1221,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
951,953,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
887,1426,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
358,30,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1406,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
434,7,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
259,1058,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1506,388,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1708,1426,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1116,202,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
301,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1648,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2246,36,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
548,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1577,1616,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2015,777,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
380,337,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1105,1379,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1348,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
90,89,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1674,75,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1807,110,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1101,213,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1678,374,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2142,329,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1273,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
830,622,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
144,981,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1312,396,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1931,145,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
943,926,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
583,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
928,388,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1545,622,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1294,1943,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
860,110,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
868,788,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1106,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
945,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1551,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1917,777,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
69,7,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1481,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
175,25,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
97,87,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1177,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
286,777,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2187,619,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2193,2109,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2192,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
791,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
407,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1825,2109,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
776,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
421,431,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
491,1,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1269,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1908,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1043,87,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1270,1298,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
696,388,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
888,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1126,777,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1643,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2046,1128,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
533,101,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1727,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
934,692,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
779,13,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1853,77,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1796,1102,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
693,108,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
817,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1816,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1650,261,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1566,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
694,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2183,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2017,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
393,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
687,1363,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2168,619,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
918,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
50,25,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2195,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2213,114,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1567,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
532,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
185,51,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1103,213,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1051,1496,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
950,937,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2186,258,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2139,2132,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
436,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
263,7,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1287,213,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1642,261,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1876,1102,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1185,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
204,186,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1634,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1252,704,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1537,1102,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1744,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1158,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1581,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2097,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
333,699,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
173,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
350,114,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
134,81,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1883,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
713,202,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
700,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
304,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1777,957,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
23,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
514,258,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1373,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
369,1,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1281,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1965,388,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1989,318,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2127,41,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1433,1040,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
553,87,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1423,172,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
601,509,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1886,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2086,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1208,1168,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
12,788,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1477,1967,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
992,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
342,7,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1307,15,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1033,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
59,738,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
221,620,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1226,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
421,416,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
283,186,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2114,619,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1479,108,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
83,30,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
960,959,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
40,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1529,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1594,440,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1400,309,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1825,620,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1979,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1303,1298,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
827,1616,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1518,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
744,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
575,330,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1591,1225,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1985,590,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
908,112,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1758,975,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1625,55,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
815,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
462,62,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1064,396,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
817,110,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
157,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1336,1331,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1253,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1322,1167,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1874,777,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
907,3,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2067,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1533,1225,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
563,68,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1507,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1802,1102,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2074,905,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1398,771,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2064,366,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2112,114,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
29,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1173,15,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
44,15,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2095,619,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
839,8,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1474,110,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
215,836,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1765,829,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1393,54,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1290,307,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1328,172,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1249,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1780,957,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1709,766,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
14,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1044,678,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1721,777,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
669,108,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
795,184,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1104,692,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1656,122,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1203,15,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1464,1102,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1614,781,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
729,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
2111,275,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
4,612,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1262,82,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1671,1846,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1346,63,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
1778,1167,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
183,336,0,1,,,0.3,2025-11-24T06:32:20Z,2025-11-24T06:32:20Z
