term_id,tf,df,idf,tf_idf,updated_at
711,30.0,1,1.916290731874155,57.48872195622465,2025-11-30T20:56:51Z
712,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
713,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
714,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T20:56:51Z
715,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T20:56:51Z
716,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
717,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
718,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
719,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
720,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
721,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
722,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
723,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
724,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
725,4.0,2,1.5108256237659907,6.043302495063963,2025-11-30T20:56:51Z
726,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T20:56:51Z
727,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
728,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
729,6.0,2,1.5108256237659907,9.064953742595945,2025-11-30T20:56:51Z
730,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
731,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
732,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
733,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
734,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
735,37.0,2,1.5108256237659907,55.900548079341654,2025-11-30T20:56:51Z
736,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
737,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
738,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
739,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
740,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
741,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
742,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
743,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
744,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
745,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
746,15.0,1,1.916290731874155,28.744360978112326,2025-11-30T20:56:51Z
747,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T20:56:51Z
748,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
749,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
750,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
751,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
752,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
753,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
754,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
755,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
756,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
757,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
758,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
759,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
760,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
761,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
762,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
763,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
764,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
765,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
766,13.0,1,1.916290731874155,24.911779514364017,2025-11-30T20:56:51Z
767,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
768,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
769,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
770,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
771,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
772,31.0,2,1.5108256237659907,46.835594336745714,2025-11-30T20:56:51Z
773,10.0,1,1.916290731874155,19.162907318741553,2025-11-30T20:56:51Z
774,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
775,6.0,2,1.5108256237659907,9.064953742595945,2025-11-30T20:56:51Z
776,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
777,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
778,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
779,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
780,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
781,7.0,2,1.5108256237659907,10.575779366361935,2025-11-30T20:56:51Z
782,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
783,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T20:56:51Z
784,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
785,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
786,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
787,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
788,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
789,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
790,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
791,8.0,2,1.5108256237659907,12.086604990127926,2025-11-30T20:56:51Z
792,13.0,1,1.916290731874155,24.911779514364017,2025-11-30T20:56:51Z
793,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
794,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
795,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
796,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
797,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
798,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
799,12.0,1,1.916290731874155,22.99548878248986,2025-11-30T20:56:51Z
800,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
801,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
802,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
803,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
804,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
805,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
806,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
807,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
808,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
809,45.0,2,1.5108256237659907,67.98715306946958,2025-11-30T20:56:51Z
810,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
811,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
812,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
813,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
814,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
815,3.0,2,1.5108256237659907,4.532476871297972,2025-11-30T20:56:51Z
816,9.0,1,1.916290731874155,17.246616586867397,2025-11-30T20:56:51Z
817,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
818,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
819,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
820,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
821,20.0,1,1.916290731874155,38.325814637483106,2025-11-30T20:56:51Z
822,9.0,1,1.916290731874155,17.246616586867397,2025-11-30T20:56:51Z
823,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
824,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
825,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
826,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
827,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
828,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
829,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
830,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
831,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
832,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
833,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
834,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
835,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
836,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
837,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
838,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
839,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
840,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
841,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
842,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
843,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
844,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
845,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
846,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
847,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
848,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
849,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
850,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
851,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
852,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
853,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
854,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
855,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
856,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
857,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T20:56:51Z
858,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
859,54.0,1,1.916290731874155,103.47969952120438,2025-11-30T20:56:51Z
860,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
861,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
862,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
863,16.0,1,1.916290731874155,30.66065170998648,2025-11-30T20:56:51Z
864,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
865,19.0,1,1.916290731874155,36.40952390560895,2025-11-30T20:56:51Z
866,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
867,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
868,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
869,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
870,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
871,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
872,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
873,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
874,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
875,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
876,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
877,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
878,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
879,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
880,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
881,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
882,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
883,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
884,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
885,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
886,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
887,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
888,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
889,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
890,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
891,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
892,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
893,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
894,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
895,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
896,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
897,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
898,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
899,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
900,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
901,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
902,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
903,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
904,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
905,20.0,1,1.916290731874155,38.325814637483106,2025-11-30T20:56:51Z
906,18.0,1,1.916290731874155,34.493233173734794,2025-11-30T20:56:51Z
907,14.0,1,1.916290731874155,26.82807024623817,2025-11-30T20:56:51Z
908,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
909,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T20:56:51Z
910,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
911,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
912,12.0,1,1.916290731874155,22.99548878248986,2025-11-30T20:56:51Z
913,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
914,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
915,9.0,1,1.916290731874155,17.246616586867397,2025-11-30T20:56:51Z
916,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
917,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
918,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
919,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
920,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
921,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
922,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
923,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
924,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
925,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
926,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
927,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
928,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
929,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
930,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
931,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
932,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
933,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
934,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
935,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
936,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
937,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
938,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
939,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
940,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
941,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
942,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
943,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
944,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
945,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
946,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
947,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
948,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
949,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
950,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
951,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
952,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
953,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
954,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
955,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
956,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
957,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
958,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
959,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
960,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
961,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
962,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
963,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
964,10.0,1,1.916290731874155,19.162907318741553,2025-11-30T20:56:51Z
965,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
966,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
967,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
968,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T20:56:51Z
969,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
970,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
971,11.0,1,1.916290731874155,21.079198050615705,2025-11-30T20:56:51Z
972,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
973,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
974,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
975,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
976,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
977,23.0,1,1.916290731874155,44.07468683310557,2025-11-30T20:56:51Z
978,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
979,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
980,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
981,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
982,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
983,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
984,12.0,1,1.916290731874155,22.99548878248986,2025-11-30T20:56:51Z
985,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
986,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
987,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
988,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
989,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
990,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
991,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
992,12.0,1,1.916290731874155,22.99548878248986,2025-11-30T20:56:51Z
993,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
994,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
995,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
996,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
997,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
998,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
999,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1000,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1001,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1002,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1003,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1004,4.0,2,1.5108256237659907,6.043302495063963,2025-11-30T20:56:51Z
1005,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1006,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1007,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1008,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1009,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1010,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1011,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1012,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1013,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1014,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1015,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1016,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1017,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1018,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1019,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1020,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1021,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1022,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1023,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1024,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1025,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1026,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1027,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1028,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1029,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1030,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1031,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1032,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1033,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1034,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1035,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1036,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1037,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1038,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1039,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1040,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1041,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1042,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1043,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1044,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1045,1.0,1,1.916290731874155,1.916290731874155,2025-11-30T20:56:51Z
1046,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1047,12.0,1,1.916290731874155,22.99548878248986,2025-11-30T20:56:51Z
1048,9.0,2,1.5108256237659907,13.597430613893916,2025-11-30T20:56:51Z
1049,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1050,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1051,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1052,9.0,1,1.916290731874155,17.246616586867397,2025-11-30T20:56:51Z
1053,5.0,1,1.916290731874155,9.581453659370776,2025-11-30T20:56:51Z
1054,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T20:56:51Z
1055,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1056,4.0,1,1.916290731874155,7.66516292749662,2025-11-30T20:56:51Z
1057,12.0,1,1.916290731874155,22.99548878248986,2025-11-30T20:56:51Z
1058,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1059,11.0,1,1.916290731874155,21.079198050615705,2025-11-30T20:56:51Z
1060,6.0,1,1.916290731874155,11.49774439124493,2025-11-30T20:56:51Z
1061,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1062,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1063,2.0,1,1.916290731874155,3.83258146374831,2025-11-30T20:56:51Z
1064,7.0,1,1.916290731874155,13.414035123119085,2025-11-30T20:56:51Z
1065,3.0,1,1.916290731874155,5.748872195622465,2025-11-30T20:56:51Z
1066,8.0,1,1.916290731874155,15.33032585499324,2025-11-30T20:56:51Z
