chunk_id,doc_id,text,sentence_ids_json,num_sentences,start_char,end_char,estimated_tokens
doc_7ceb_chunk_0067,doc_7ceb,"mbatchd and sbatchd messages
The following messages are logged by the mbatchd and sbatchd daemons:
renewJob: Job <jobId>: rename(<from>,<to>) failed:
error
mbatchd failed in trying to resubmit a re-runnable job. Check that the ﬁle from exists and that the LSF administrator can rename the ﬁle. If
from is in an AFS directory, check that the LSF administrator’s token processing is properly setup. logJobInfo_: fopen(<logdir/info/jobfile>) failed:
error
logJobInfo_: write <logdir/info/jobfile> <data> failed:
error
logJobInfo_: seek <logdir/info/jobfile> failed:
error
logJobInfo_: write <logdir/info/jobfile> xdrpos <pos> failed:
error
logJobInfo_: write <logdir/info/jobfile> close(<logdir/info/jobfile>) failed:
error
rmLogJobInfo: Job <jobId>: can’t unlink(<logdir/info/jobfile>):
error
rmLogJobInfo_: Destination queue <queue> not found, switching to queue
<lost_and_found>
When the mbatchd daemon was reconﬁgured, jobs were found in queue but that queue is no longer in the conﬁguration. replay_startjob: JobId <jobId>: exec host <host> not found, saving to host
<lost_and_found>
When the mbatchd daemon was reconﬁgured, the event log contained jobs that are dispatched to host, but that host is no longer conﬁgured
to be used by LSF.
do_restartReq: Failed to get hData of host <host_name>/<host_addr> The mbatchd received a request from sbatchd on host host_name, but that host is not known to mbatchd. Either the conﬁguration ﬁle has
changed but mbatchd was not reconﬁgured to pick up the new conﬁguration, or host_name is a client host but the sbatchd daemon is
running on that host. Run the following badmin reconﬁgcommand to reconﬁgure the mbatchd daemon or kill the sbatchd daemon on
host_name. LSF command messages
LSF daemon (LIM) not responding ... still trying
During LIM restart, LSF commands might fail and display this error message. User programs that are linked to the LIM API also fail for the same
reason. This message is displayed when LIM running on the management host list or server host list is restarted after conﬁguration changes, such as
adding new resources, or binary upgrade. Use the LSF_LIM_API_NTRIES parameter in the lsf.conf ﬁle or as an environment variable to deﬁne how many times LSF commands retry to
communicate with the LIM API while LIM is not available. The LSF_LIM_API_NTRIES parameter is ignored by LSF and EGO daemons and all EGO
commands.","[""doc_7ceb_sent_00727"", ""doc_7ceb_sent_00728"", ""doc_7ceb_sent_00729"", ""doc_7ceb_sent_00730"", ""doc_7ceb_sent_00731"", ""doc_7ceb_sent_00732"", ""doc_7ceb_sent_00733"", ""doc_7ceb_sent_00734"", ""doc_7ceb_sent_00735"", ""doc_7ceb_sent_00736"", ""doc_7ceb_sent_00737"", ""doc_7ceb_sent_00738""]",12,93404,96862,460
doc_7ceb_chunk_0068,doc_7ceb,"The LSF_LIM_API_NTRIES parameter is ignored by LSF and EGO daemons and all EGO
commands. When the LSB_API_VERBOSE=Y parameter is set in the lsf.conf ﬁle, LSF batch commands display the not responding retry error message to stderr
when LIM is not available. When the LSB_API_VERBOSE=N parameter is set in the lsf.conf ﬁle, LSF batch commands do not display the retry error message when LIM is not
available. Batch command client messages
LSF displays error messages when a batch command cannot communicate with the mbatchd daemon. The following table provides a list of possible
error reasons and the associated error message output. Point of failure Possible reason Error message output
Establishing a connection with the
mbatchd daemonThe mbatchd daemon is too busy to accept new connections. The
connect() system call times out. LSF is
processing your
request. Please wait…
The mbatchd daemon is down or no process is listening at either the
LSB_MBD_PORT or the LSB_QUERY_PORTLSF is down. Please
wait…
The mbatchd daemon is down and the LSB_QUERY_PORT is busy bhosts displays LSF is
down. Please wait. . . bjobs displays Cannot
connect to
LSF.","[""doc_7ceb_sent_00738"", ""doc_7ceb_sent_00739"", ""doc_7ceb_sent_00740"", ""doc_7ceb_sent_00741"", ""doc_7ceb_sent_00742"", ""doc_7ceb_sent_00743"", ""doc_7ceb_sent_00744"", ""doc_7ceb_sent_00745"", ""doc_7ceb_sent_00746"", ""doc_7ceb_sent_00747"", ""doc_7ceb_sent_00748"", ""doc_7ceb_sent_00749""]",12,96773,97917,237
doc_7ceb_chunk_0069,doc_7ceb,"bjobs displays Cannot
connect to
LSF. Please wait…
Socket error on the client side Cannot connect to LSF. Please wait…
connect() system call fails Cannot connect to LSF. Please wait…
Internal library error Cannot connect to LSF. Please wait…
Send/receive handshake message
to/from the mbatchd daemonThe mbatchd daemon is busy. Client times out when LSF is waiting to
receive a message from mbatchd. LSF is
processing your
request. Please wait…
Socket read()/write() fails Cannot connect to LSF. Please wait…
Internal library error Cannot connect to LSF. Please wait…
EGO command messages
You cannot run the egosh command because the administrator has chosen not
 to enable EGO in lsf.conf: LSF_ENABLE_EGO=N.
If EGO is not enabled, the egosh command cannot ﬁnd the ego.conf ﬁle or cannot contact the vemkd daemon (likely because it is not started).","[""doc_7ceb_sent_00749"", ""doc_7ceb_sent_00750"", ""doc_7ceb_sent_00751"", ""doc_7ceb_sent_00752"", ""doc_7ceb_sent_00753"", ""doc_7ceb_sent_00754"", ""doc_7ceb_sent_00755"", ""doc_7ceb_sent_00756"", ""doc_7ceb_sent_00757"", ""doc_7ceb_sent_00758"", ""doc_7ceb_sent_00759""]",11,97880,98726,174
doc_84a2_chunk_0001,doc_84a2,"Installing LSF with the most current ﬁx pack level
Procedure
Download and install LSF with the most current ﬁx pack level. Install with the same cluster name and cluster administrator that you have for your
existing cluster. Copying and editing LSF conﬁguration and work ﬁles
About this task
Note: LSF 10.1.0 no longer uses the ego.cluster and ego.shared ﬁles. Therefore, if you are updating from LSF Update 3 or higher, you do not need to
do the following steps for the ego.cluster and ego.shared ﬁles. In this procedure, _old refers to conﬁguration ﬁle paths for the existing cluster, and _new refers to conﬁguration ﬁle paths for the new cluster. Procedure
1. Migrate values from the old lsf.conf ﬁle to the new lsf.conf ﬁle:
a. Open the old lsf.conf ﬁle from LSF_ENVDIR_old\
b. Open the new lsf.conf ﬁle from LSF_ENVDIR_new\
c. Migrate the values from the old ﬁle to the new one. Remember: The new lsf.conf ﬁle contains the correct conﬁguration path values for the new directory structure changes. Copy the old passwd.lsfuser ﬁle to the new cluster. Copy LSF_ENVDIR_old\passwd.lsfuser to LSF_ENVDIR_new\passwd.lsfuser
3. Copy all old LSF batch conﬁguration ﬁles to the new cluster. Copy LSB_CONFDIR_old\cluster_name\configdir\* to LSB_CONFDIR_new\cluster_name\configdir\
4.","[""doc_84a2_sent_00001"", ""doc_84a2_sent_00002"", ""doc_84a2_sent_00003"", ""doc_84a2_sent_00004"", ""doc_84a2_sent_00005"", ""doc_84a2_sent_00006"", ""doc_84a2_sent_00007"", ""doc_84a2_sent_00008"", ""doc_84a2_sent_00009"", ""doc_84a2_sent_00010"", ""doc_84a2_sent_00011"", ""doc_84a2_sent_00012""]",12,0,1280,257
doc_84a2_chunk_0002,doc_84a2,"Copy LSB_CONFDIR_old\cluster_name\configdir\* to LSB_CONFDIR_new\cluster_name\configdir\
4. Copy all old LSF batch work ﬁles to the new cluster. Copy LSB_SHAREDIR_old\cluster_name\* to LSB_SHAREDIR_new\cluster_name\
Copying EGO conﬁguration and work ﬁles
Procedure
1. Does your existing cluster deﬁne an EGO consumer tree, an EGO resource group, or EGO users? If no, go to step 2. If yes, copy all old EGO XML conﬁguration ﬁles to the new cluster, and then go to step 2. Copy EGO_CONFDIR_old\*.xml to EGO_CONFDIR_new\
2. Copy the old EGO password ﬁle to the new cluster:
Copy EGO_CONFDIR_old\passwd.ego to EGO_CONFDIR_new\passwd.ego
3. Copy the old EGO work directory to the new cluster:
Copy EGO_WORKDIR_old\* to EGO_WORKDIR_new\
Starting the new cluster
Procedure
1. Start the new LSF cluster. lsfstartup
2. Activate all queues to start jobs that are remaining from the original cluster.","[""doc_84a2_sent_00012"", ""doc_84a2_sent_00013"", ""doc_84a2_sent_00014"", ""doc_84a2_sent_00015"", ""doc_84a2_sent_00016"", ""doc_84a2_sent_00017"", ""doc_84a2_sent_00018"", ""doc_84a2_sent_00019"", ""doc_84a2_sent_00020"", ""doc_84a2_sent_00021"", ""doc_84a2_sent_00022"", ""doc_84a2_sent_00023""]",12,1189,2079,167
doc_84a2_chunk_0003,doc_84a2,"Activate all queues to start jobs that are remaining from the original cluster. To activate all LSF queues, run:
badmin qact all
3. Submit all new work to the new cluster. Run jobs with IBM Spectrum LSF
Run, monitor, and control your jobs that are submitted to LSF. About IBM Spectrum LSF
 Working with jobs
 Monitoring jobs","[""doc_84a2_sent_00023"", ""doc_84a2_sent_00024"", ""doc_84a2_sent_00025"", ""doc_84a2_sent_00026"", ""doc_84a2_sent_00027""]",5,1999,2323,74
doc_d9be_chunk_0001,doc_d9be,"CPU Management User and Administrator Guide
Overview
The purpose of this guide is to assist Slurm users and administrators in selecting configuration options and composing command lines to manage the use of CPU resources by jobs, steps and tasks. Step 1: Selection of Nodes
Step 2: Allocation of CPUs from the selected Nodes
Step 3: Distribution of Tasks to the selected Nodes
Step 4: Optional Distribution and Binding of Tasks to CPUs within a Node
Step 1: Selection of Nodes
In Step 1, Slurm selects the set of nodes from which CPU resources are to be allocated to a job or job step. Node selection is therefore influenced by many of the configuration and command line options that control the allocation of CPUs (Step 2 below). If SelectType=select/linear is configured, all resources on the selected nodes will be allocated to the job/step. If SelectType is configured to be select/cons_tres, individual sockets, cores and threads may be allocated from the selected nodes as consumable resources. The consumable resource type is defined by SelectTypeParameters. Step 1 is performed by slurmctld and the select plugin. slurm.conf options that control Step 1slurm.conf parameterPossible valuesDescription
NodeName<name of the node>
Plus additional parameters. See man page for details. Defines a node. This includes the number and layout of boards, sockets, cores, threads and processors (logical CPUs) on the node. PartitionName<name of the partition>
Plus additional parameters. See man page for details. Defines a partition.","[""doc_d9be_sent_00001"", ""doc_d9be_sent_00002"", ""doc_d9be_sent_00003"", ""doc_d9be_sent_00004"", ""doc_d9be_sent_00005"", ""doc_d9be_sent_00006"", ""doc_d9be_sent_00007"", ""doc_d9be_sent_00008"", ""doc_d9be_sent_00009"", ""doc_d9be_sent_00010"", ""doc_d9be_sent_00011"", ""doc_d9be_sent_00012""]",12,0,2520,309
doc_d9be_chunk_0002,doc_d9be,"Defines a partition. Several parameters of the partition definition affect the selection of nodes (e.g., Nodes, OverSubscribe, MaxNodes)
SlurmdParametersconfig_overridesControls how the information in a node definition is used. SelectTypeselect/linear | select/cons_tresControls whether CPU resources are allocated to jobs and job steps in units of whole nodes or as consumable resources (sockets, cores or threads). SelectTypeParametersCR_CPU | CR_CPU_Memory | CR_Core | CR_Core_Memory | CR_Socket | CR_Socket_Memory
Plus additional options. See man page for details. Defines the consumable resource type and controls other aspects of CPU resource allocation by the select plugin. srun/salloc/sbatch command line options that control Step 1Command line optionPossible valuesDescription
-B, --extra-node-info <sockets[:cores[:threads]]>Restricts node selection to nodes with a specified layout of sockets, cores and threads. -C, --constraint<list> Restricts node selection to nodes with specified attributes
--contiguousN/ARestricts node selection to contiguous nodes
--cores-per-socket<cores>Restricts node selection to nodes with at least the specified number of cores per socket
-c, --cpus-per-task<ncpus>Controls the number of CPUs allocated per task
--exclusiveN/APrevents sharing of allocated nodes with other jobs. Suballocates CPUs to job steps. -F, --nodefile<node file>File containing a list of specific nodes to be selected for the job (salloc and sbatch only)
--hintcompute_bound | memory_bound | [no]multithreadAdditional controls on allocation of CPU resources
--mincpus<n>Controls the minimum number of CPUs allocated per node
-N, --nodes<minnodes[-maxnodes]>Controls the minimum/maximum number of nodes allocated to the job
-n, --ntasks<number>Controls the number of tasks to be created for the job
--ntasks-per-core<number> Step 2: Allocation of CPUs from the selected Nodes
In Step 2, Slurm allocates CPU resources to a job/step from the set of nodes selected in Step 1. CPU allocation is therefore influenced by the configuration and command line options that relate to node selection. If SelectType=select/linear is configured, all resources on the selected nodes will be allocated to the job/step. If SelectType is configured to be select/cons_tres, individual sockets, cores and threads may be allocated from the selected nodes as consumable resources. The consumable resource type is defined by SelectTypeParameters. When using a SelectType of select/cons_tres, the default allocation method across nodes is block allocation (allocate all available CPUs in a node before using another node).","[""doc_d9be_sent_00012"", ""doc_d9be_sent_00013"", ""doc_d9be_sent_00014"", ""doc_d9be_sent_00015"", ""doc_d9be_sent_00016"", ""doc_d9be_sent_00017"", ""doc_d9be_sent_00018"", ""doc_d9be_sent_00019"", ""doc_d9be_sent_00020"", ""doc_d9be_sent_00021"", ""doc_d9be_sent_00022"", ""doc_d9be_sent_00023""]",12,2500,6096,455
doc_d9be_chunk_0003,doc_d9be,"When using a SelectType of select/cons_tres, the default allocation method across nodes is block allocation (allocate all available CPUs in a node before using another node). The default allocation method within a node is cyclic allocation (allocate available CPUs in a round-robin fashion across the sockets within a node). Users may override the default behavior using the appropriate command line options described below. The choice of allocation methods may influence which specific CPUs are allocated to the job/step. Step 2 is performed by slurmctld and the select plugin. slurm.conf options that control Step 2slurm.conf parameterPossible valuesDescription
NodeName<name of the node>
Plus additional parameters. See man page for details. Defines a node. This includes the number and layout of boards, sockets, cores, threads and processors (logical CPUs) on the node. PartitionName<name of the partition>
Plus additional parameters. See man page for details. Defines a partition. Several parameters of the partition definition affect the allocation of CPU resources to jobs (e.g., Nodes, OverSubscribe, MaxNodes)
SlurmdParametersconfig_overridesControls how the information in a node definition is used.","[""doc_d9be_sent_00023"", ""doc_d9be_sent_00024"", ""doc_d9be_sent_00025"", ""doc_d9be_sent_00026"", ""doc_d9be_sent_00027"", ""doc_d9be_sent_00028"", ""doc_d9be_sent_00029"", ""doc_d9be_sent_00030"", ""doc_d9be_sent_00031"", ""doc_d9be_sent_00032"", ""doc_d9be_sent_00033"", ""doc_d9be_sent_00034""]",12,5922,7131,223
doc_d9be_chunk_0004,doc_d9be,"Several parameters of the partition definition affect the allocation of CPU resources to jobs (e.g., Nodes, OverSubscribe, MaxNodes)
SlurmdParametersconfig_overridesControls how the information in a node definition is used. SelectTypeselect/linear | select/cons_tresControls whether CPU resources are allocated to jobs and job steps in units of whole nodes or as consumable resources (sockets, cores or threads). SelectTypeParametersCR_CPU | CR_CPU_Memory | CR_Core | CR_Core_Memory | CR_Socket | CR_Socket_Memory
Plus additional options. See man page for details. Defines the consumable resource type and controls other aspects of CPU resource allocation by the select plugin. srun/salloc/sbatch command line options that control Step 2Command line optionPossible valuesDescription
-B, --extra-node-info <sockets[:cores[:threads]]>Restricts node selection to nodes with a specified layout of sockets, cores and threads. -C, --constraint<list> Restricts node selection to nodes with specified attributes
--contiguousN/ARestricts node selection to contiguous nodes
--cores-per-socket<cores>Restricts node selection to nodes with at least the specified number of cores per socket
-c, --cpus-per-task<ncpus>Controls the number of CPUs allocated per task
--distribution, -mblock|cyclic
|arbitrary|plane=<options>[:block|cyclic]The second specified distribution (after the "":"") can be used to override the default allocation method within nodes
--exclusiveN/APrevents sharing of allocated nodes with other jobs
-F, --nodefile<node file>File containing a list of specific nodes to be selected for the job (salloc and sbatch only)
--hintcompute_bound | memory_bound | [no]multithreadAdditional controls on allocation of CPU resources
--mincpus<n>Controls the minimum number of CPUs allocated per node
-N, --nodes<minnodes[-maxnodes]>Controls the minimum/maximum number of nodes allocated to the job
-n, --ntasks<number>Controls the number of tasks to be created for the job
--ntasks-per-core<number> Step 3: Distribution of Tasks to the selected Nodes
In Step 3, Slurm distributes tasks to the nodes that were selected for the job/step in Step 1. Each task is distributed to only one node, but more than one task may be distributed to each node. Unless overcommitment of CPUs to tasks is specified for the job, the number of tasks distributed to a node is constrained by the number of CPUs allocated on the node and the number of CPUs per task. If consumable resources is configured, or resource sharing is allowed, tasks from more than one job/step may run on the same node concurrently. Step 3 is performed by slurmctld. slurm.conf options that control Step 3slurm.conf parameterPossible valuesDescription
MaxTasksPerNode<number> Controls the maximum number of tasks that a job step can spawn on a single node
srun/salloc/sbatch command line options that control Step 3Command line optionPossible valuesDescription
--distribution, -mblock|cyclic","[""doc_d9be_sent_00034"", ""doc_d9be_sent_00035"", ""doc_d9be_sent_00036"", ""doc_d9be_sent_00037"", ""doc_d9be_sent_00038"", ""doc_d9be_sent_00039"", ""doc_d9be_sent_00040"", ""doc_d9be_sent_00041"", ""doc_d9be_sent_00042"", ""doc_d9be_sent_00043"", ""doc_d9be_sent_00044"", ""doc_d9be_sent_00045""]",12,6907,10829,517
doc_d9be_chunk_0005,doc_d9be,"Controls the maximum number of tasks that a job step can spawn on a single node
srun/salloc/sbatch command line options that control Step 3Command line optionPossible valuesDescription
--distribution, -mblock|cyclic |arbitrary|plane=<options>[:block|cyclic]The first specified distribution (before the "":"") controls the sequence in which tasks are distributed to each of the selected nodes. Note that this option does not affect the number of tasks distributed to each node, but only the sequence of distribution. --ntasks-per-core<number> Controls the maximum number of tasks per allocated core
--ntasks-per-socket<number>Controls the maximum number of tasks per allocated socket
--ntasks-per-node<number>Controls the maximum number of tasks per allocated node
-r, --relativeN/AControls which node is used for a job step
Step 4: Optional Distribution and Binding of Tasks to CPUs within a Node
In optional Step 4, Slurm distributes and binds each task to a specified subset of the allocated CPUs on the node to which the task was distributed in Step 3. Different tasks distributed to the same node may be bound to the same subset of CPUs or to different subsets. This step is known as task affinity or task/CPU binding. Step 4 is performed by slurmd and the task plugin. slurm.conf options that control Step 4slurm.conf parameterPossible valuesDescription
TaskPlugintask/none | task/affinity | task/cgroupControls whether this step is enabled and which task plugin to use
cgroup.conf options that control Step 4 (task/cgroup plugin only)cgroup.conf parameterPossible valuesDescription
ConstrainCoresyes|noControls whether jobs are constrained to their allocated CPUs
srun/salloc/sbatch command line options that control Step 4Command line optionPossible valuesDescription
--cpu-bindSee man pageControls binding of tasks to CPUs (srun only) --ntasks-per-core<number> Controls the maximum number of tasks per allocated core
--distribution, -mblock|cyclic
|arbitrary|plane=<options>[:block|cyclic]The second specified distribution (after the "":"") controls the sequence in which tasks are distributed to allocated CPUs within a node for binding of tasks to CPUs
Additional Notes on CPU Management Steps
For consumable resources, it is important for users to understand the difference between cpu allocation (Step 2) and task affinity/binding (Step 4). Exclusive (unshared) allocation of CPUs as consumable resources limits the number of jobs/steps/tasks that can use a node concurrently. But it does not limit the set of CPUs on the node that each task distributed to the node can use. Unless some form of CPU/task binding is used (e.g., a task or spank plugin), all tasks distributed to a node can use all of the CPUs on the node, including CPUs not allocated to their job/step.","[""doc_d9be_sent_00045"", ""doc_d9be_sent_00046"", ""doc_d9be_sent_00047"", ""doc_d9be_sent_00048"", ""doc_d9be_sent_00049"", ""doc_d9be_sent_00050"", ""doc_d9be_sent_00051"", ""doc_d9be_sent_00052"", ""doc_d9be_sent_00053"", ""doc_d9be_sent_00054"", ""doc_d9be_sent_00055"", ""doc_d9be_sent_00056""]",12,10613,13389,520
doc_d9be_chunk_0006,doc_d9be,"But it does not limit the set of CPUs on the node that each task distributed to the node can use. Unless some form of CPU/task binding is used (e.g., a task or spank plugin), all tasks distributed to a node can use all of the CPUs on the node, including CPUs not allocated to their job/step. This may have unexpected adverse effects on performance, since it allows one job to use CPUs allocated exclusively to another job. For this reason, it may not be advisable to configure consumable resources without also configuring task affinity. Note that task affinity can also be useful when select/linear (whole node allocation) is configured, to improve performance by restricting each task to a particular socket or other subset of CPU resources on a node. Getting Information about CPU usage by Jobs/Steps/Tasks
There is no easy way to generate a comprehensive set of CPU management information for a job/step (allocation, distribution and binding). However, several commands/options provide limited information about CPU usage. Command/OptionInformation
scontrol show job option: --detailsThis option provides a list of the nodes selected for the job and the CPU ids allocated to the job on each node. Note that the CPU ids reported by this command are Slurm abstract CPU ids, not Linux/hardware CPU ids (as reported by, for example, /proc/cpuinfo). Linux command:
cat /proc/<pid>/status | grep Cpus_allowed_listGiven a task's pid (or ""self"" if the command is executed by the task itself), this command produces a list of the CPU ids bound to the task. This is the same information that is provided by --cpu-bind=verbose, but in a more readable format. A Note on CPU Numbering
The number and layout of logical CPUs known to Slurm is described in the node definitions in slurm.conf. This may differ from the physical CPU layout on the actual hardware. For this reason, Slurm generates its own internal, or ""abstract"", CPU numbers. These numbers may not match the physical, or ""machine"", CPU numbers known to Linux.","[""doc_d9be_sent_00056"", ""doc_d9be_sent_00057"", ""doc_d9be_sent_00058"", ""doc_d9be_sent_00059"", ""doc_d9be_sent_00060"", ""doc_d9be_sent_00061"", ""doc_d9be_sent_00062"", ""doc_d9be_sent_00063"", ""doc_d9be_sent_00064"", ""doc_d9be_sent_00065"", ""doc_d9be_sent_00066"", ""doc_d9be_sent_00067""]",12,13098,16013,429
doc_d9be_chunk_0007,doc_d9be,"These numbers may not match the physical, or ""machine"", CPU numbers known to Linux. CPU Management and Slurm Accounting
CPU management by Slurm users is subject to limits imposed by Slurm Accounting. Accounting limits may be applied on CPU usage at the level of users, groups and clusters. For details, see the sacctmgr man page. CPU Management Examples
The following examples illustrate some scenarios for managing CPU resources using Slurm. Many additional scenarios are possible. In each example, it is assumed that all CPUs on each node are available for allocation. ThreadsPerCore=2 Procs=16 State=IDLE
PartitionName=regnodes Nodes=n0,n1,n2 OverSubscribe=YES Default=YES State=UP
PartitionName=hypernode Nodes=n3 State=UP
These examples show the use of the cons_tres plugin. Example 1: Allocation of whole nodes
Allocate a minimum of two whole nodes to a job. SelectType=select/linear
Command line:
srun --nodes=2 ...
Comments:
The SelectType=select/linear configuration option specifies allocation in units of whole nodes. The --nodes=2 srun option causes Slurm to allocate at least 2 nodes to the job. Example 2: Simple allocation of cores as consumable resources
A job requires 6 CPUs (2 tasks and 3 CPUs per task with no overcommitment).","[""doc_d9be_sent_00067"", ""doc_d9be_sent_00068"", ""doc_d9be_sent_00069"", ""doc_d9be_sent_00070"", ""doc_d9be_sent_00071"", ""doc_d9be_sent_00072"", ""doc_d9be_sent_00073"", ""doc_d9be_sent_00074"", ""doc_d9be_sent_00075"", ""doc_d9be_sent_00076"", ""doc_d9be_sent_00077"", ""doc_d9be_sent_00078""]",12,15929,19169,239
doc_d9be_chunk_0008,doc_d9be,"Example 2: Simple allocation of cores as consumable resources
A job requires 6 CPUs (2 tasks and 3 CPUs per task with no overcommitment). Allocate the 6 CPUs as consumable resources from a single node in the default partition. srun --nodes=1-1 --ntasks=2 --cpus-per-task=3 ...
Comments:
The SelectType configuration options define cores as consumable resources. The --nodes=1-1 srun option restricts the job to a single node. The following table shows a possible pattern of allocation for this job. Nodenamen0n1n2
Number of Allocated CPUs600
Number of Tasks200
Example 3: Consumable resources with balanced allocation across nodes
A job requires 9 CPUs (3 tasks and 3 CPUs per task with no overcommitment). Allocate 3 CPUs from each of the 3 nodes in the default partition. The options specify the following conditions for the job: 3 tasks, 3 unique CPUs per task, using exactly 3 nodes. To satisfy these conditions, Slurm must allocate 3 CPUs from each node. The following table shows the allocation for this job. Nodenamen0n1n2
Number of Allocated CPUs333
Number of Tasks111
Example 4: Consumable resources with minimization of resource fragmentation
A job requires 12 CPUs (12 tasks and 1 CPU per task with no overcommitment). Allocate CPUs using the minimum number of nodes and the minimum number of sockets required for the job in order to minimize fragmentation of allocated/unallocated CPUs in the cluster. slurm.conf options:
SelectType=select/cons_tres
SelectTypeParameters=CR_Core,CR_CORE_DEFAULT_DIST_BLOCK
Command line:
srun --ntasks=12 ...
Comments: The default allocation method across nodes is block. This minimizes the number of nodes used for the job. The configuration option CR_CORE_DEFAULT_DIST_BLOCK sets the default allocation method within a node to block.","[""doc_d9be_sent_00078"", ""doc_d9be_sent_00079"", ""doc_d9be_sent_00080"", ""doc_d9be_sent_00081"", ""doc_d9be_sent_00082"", ""doc_d9be_sent_00083"", ""doc_d9be_sent_00084"", ""doc_d9be_sent_00085"", ""doc_d9be_sent_00086"", ""doc_d9be_sent_00087"", ""doc_d9be_sent_00088"", ""doc_d9be_sent_00089""]",12,19032,21053,345
doc_d9be_chunk_0009,doc_d9be,"The configuration option CR_CORE_DEFAULT_DIST_BLOCK sets the default allocation method within a node to block. This minimizes the number of sockets used for the job within a node. The combination of these two methods causes Slurm to allocate the 12 CPUs using the minimum required number of nodes (2 nodes) and sockets (3 sockets).The following table shows a possible pattern of allocation for this job. Nodenamen0n1n2
Socket id010101
Number of Allocated CPUs444000
Number of Tasks840
Example 5: Consumable resources with cyclic distribution of tasks to nodes
A job requires 12 CPUs (6 tasks and 2 CPUs per task with no overcommitment). Allocate 6 CPUs each from 2 nodes in the default partition. Distribute tasks to nodes cyclically. slurm.conf options:
SelectType=select/cons_tres
SelectTypeParameters=CR_Core
Command line:
srun --nodes=2-2 --ntasks-per-node=3 --distribution=cyclic
--ntasks=6 --cpus-per-task=2 ...
Comments: The options specify the following conditions for the job: 6 tasks, 2 unique CPUs per task, using exactly 2 nodes, and with 3 tasks per node. To satisfy these conditions, Slurm must allocate 6 CPUs from each of the 2 nodes. The --distribution=cyclic option causes the tasks to be distributed to the nodes in a round-robin fashion. The following table shows a possible pattern of allocation and distribution for this job. Nodenamen0n1n2
Number of Allocated CPUs660
Number of Tasks330
Distribution of Tasks to Nodes, by Task id0
Example 6: Consumable resources with default allocation and plane distribution of tasks to nodes
A job requires 16 CPUs (8 tasks and 2 CPUs per task with no overcommitment). Use all 3 nodes in the default partition. Distribute tasks to each node in blocks of two in a round-robin fashion. The options specify the following conditions for the job: 8 tasks, 2 unique CPUs per task, using all 3 nodes in the partition. To satisfy these conditions using the default allocation method across nodes (block), Slurm allocates 8 CPUs from the first node, 6 CPUs from the second node and 2 CPUs from the third node. The --distribution=plane=2 option causes Slurm to distribute tasks in blocks of two to each of the nodes in a round-robin fashion, subject to the number of CPUs allocated on each node. So, for example, only 1 task is distributed to the third node because only 2 CPUs were allocated on that node and each task requires 2 CPUs.","[""doc_d9be_sent_00089"", ""doc_d9be_sent_00090"", ""doc_d9be_sent_00091"", ""doc_d9be_sent_00092"", ""doc_d9be_sent_00093"", ""doc_d9be_sent_00094"", ""doc_d9be_sent_00095"", ""doc_d9be_sent_00096"", ""doc_d9be_sent_00097"", ""doc_d9be_sent_00098"", ""doc_d9be_sent_00099"", ""doc_d9be_sent_00100""]",12,20943,23502,495
doc_d9be_chunk_0010,doc_d9be,"So, for example, only 1 task is distributed to the third node because only 2 CPUs were allocated on that node and each task requires 2 CPUs. The following table shows a possible pattern of allocation and distribution for this job. Nodenamen0n1n2
Number of Allocated CPUs862
Number of Tasks431
Distribution of Tasks to Nodes, by Task id0 1
Example 7: Consumable resources with overcommitment of CPUs to tasks
A job has 20 tasks. Run the job in a single node. srun --nodes=1-1 --ntasks=20 --overcommit ...
Comments:
The --overcommit option allows the job to run in only one node by overcommitting CPUs to tasks. The following table shows a possible pattern of allocation and distribution for this job. Nodenamen0n1n2
Number of Allocated CPUs800
Number of Tasks2000
Distribution of Tasks to Nodes, by Task id0 - 19--
Example 8: Consumable resources with resource sharing between jobs
2 jobs each require 6 CPUs (6 tasks per job with no overcommitment). Run both jobs simultaneously in a single node. srun --nodes=1-1 --nodelist=n0 --ntasks=6 --oversubscribe ... srun --nodes=1-1 --nodelist=n0 --ntasks=6 --oversubscribe ... Comments:
The --nodes=1-1 and --nodelist=n0 srun options together restrict both jobs to node n0. The OverSubscribe=YES option in the partition definition plus the --oversubscribe srun option allows the two jobs to oversubscribe CPUs on the node.","[""doc_d9be_sent_00100"", ""doc_d9be_sent_00101"", ""doc_d9be_sent_00102"", ""doc_d9be_sent_00103"", ""doc_d9be_sent_00104"", ""doc_d9be_sent_00105"", ""doc_d9be_sent_00106"", ""doc_d9be_sent_00107"", ""doc_d9be_sent_00108"", ""doc_d9be_sent_00109"", ""doc_d9be_sent_00110"", ""doc_d9be_sent_00111""]",12,23362,24910,276
